390
t_index tf-idf
55 0.039108684704303065
66 0.023235282387794445
83 0.06725965886014991
101 0.05328274344111724
103 0.026772960494730373
132 0.035304012855692186
152 0.05554069929131762
178 0.039108684704303065
193 0.02385511978001651
205 0.028317880426912218
227 0.019869646031920707
240 0.06725965886014991
277 0.05554069929131762
315 0.027138723985539275
319 0.038075269835211166
326 0.02376433577081704
332 0.020252934811493387
333 0.015008481687603404
379 0.019142064761834235
444 0.015215016159600228
484 0.018351550821333447
491 0.04382173972248534
493 0.030125073458977806
539 0.0340476145366593
563 0.03767240784695932
615 0.031071876532043276
629 0.04039022879745474
696 0.0326219348296275
697 0.039496620426530286
720 0.031158176043694266
722 0.05009169340144664
753 0.011925520371419474
769 0.03557407934884879
792 0.04269785312856941
816 0.040753018745563176
857 0.03672839979135425
912 0.0380229629335489
916 0.0251115180990494
920 0.02403903910677424
956 0.014099244481781103
1000 0.026189916109340933
1006 0.023674317880531585
1115 0.05986581858727268
1145 0.030629122660671672
1175 0.01554452673596565
1192 0.03989919864480385
1201 0.06293453956419486
1276 0.0251115180990494
1322 0.049075014309881836
1323 0.031158176043694266
1341 0.02394668306062626
1377 0.057485533674323866
1424 0.057647622557536506
1453 0.030978893559737132
1488 0.01177756991790426
1494 0.03585116133498751
1503 0.06293453956419486
1523 0.06725965886014991
1542 0.07465349913302714
1624 0.03381316429260029
1655 0.06725965886014991
1656 0.06725965886014991
1702 0.021640218903853665
1706 0.03642789944960812
1719 0.0185160845207843
1748 0.06725965886014991
1774 0.018351550821333447
1881 0.04168117403700461
1949 0.0331392313670879
1954 0.06271012747002462
2030 0.015174533922417879
2050 0.02804435116576714
2057 0.031340523333503484
2060 0.02845732106211029
2074 0.05986581858727268
2093 0.04507813804151824
2128 0.02385511978001651
2159 0.06725965886014991
2172 0.022649492888078517
2173 0.039108684704303065
2178 0.04729303891768108
2222 0.033642235157670654
2300 0.01730694357708025
2325 0.030629122660671672
2336 0.07149866343206444
2371 0.03335917847268595
2398 0.02818023907597157
2403 0.03210278015365306
2426 0.04217740568122524
2435 0.04217740568122524
2465 0.055036355880518195
2552 0.07465349913302714
2567 0.01582164975800416
2591 0.017615599949644737
2600 0.027777660857698006
2658 0.05986581858727268
2690 0.039445675729140456
2695 0.05986581858727268
2696 0.045534642680117456
2716 0.03703761149062398
2746 0.04576657410549158
2754 0.02394668306062626
2855 0.06725965886014991
2870 0.043046145427912554
2874 0.049075014309881836
2906 0.05389636525005752
2975 0.05554069929131762
3007 0.19480367093358728
3016 0.07465349913302714
3078 0.03873436360638071
3091 0.05247197831439546
3117 0.04507813804151824
3206 0.04031756821562059
3220 0.07465349913302714
3238 0.13881549090662937
3254 0.01896766757986073
3281 0.03312720628511307
3308 0.031907048851178565
3344 0.05554069929131762
3345 0.04324500160786474
3346 0.06909414004940687
3368 0.06558297853092726
3387 0.039496620426530286
3397 0.03703761149062398
3462 0.0486640853854608
3471 0.04507813804151824
3503 0.03503640806652809
3511 0.026419324019723064
3516 0.031526042039032455
3517 0.059428251852952134
