157
t_index tf-idf
23 0.08249297613815111
77 0.08580148414840964
97 0.14723504913040128
143 0.10965343957991279
198 0.08921057315635908
206 0.07254357873896072
341 0.05758089311429581
363 0.027241639000834407
496 0.09867849438621366
536 0.09124235553902277
558 0.0494033978130431
615 0.04017254224283563
661 0.029770465769232105
753 0.02610561230235229
920 0.05262276324197305
937 0.11486401263427619
1087 0.06942551831452465
1106 0.1121136884226296
1175 0.03402781394472327
1488 0.043652281606253125
1500 0.035835904460054364
1547 0.14638992673125092
1559 0.07302505490829653
1684 0.10965343957991279
1702 0.04737161543037942
1810 0.10179655481064973
1851 0.06323504902840563
1925 0.034304157606752955
1983 0.16566972287177587
1994 0.06527766801134251
2030 0.03321787956498056
2036 0.05030508385075767
2218 0.07351666815915066
2300 0.022375987534181567
2337 0.09466565909317573
2393 0.049227164773424176
2465 0.07115599629851067
2567 0.0488132377347949
2593 0.06594542324414726
2639 0.10966450552018607
3103 0.09726286297312889
3388 0.04905225184387206
3511 0.05783333629633646
3516 0.11684784506575888
3636 0.05408921244858739
3721 0.1001855183500582
3735 0.13287842920185078
3793 0.03993547658318853
3947 0.02565343947791712
3966 0.1121136884226296
3998 0.0745320788721411
4082 0.0772824030837877
4094 0.07910286486664563
4244 0.03159505276487538
4296 0.02552583934121481
4376 0.09726286297312889
4387 0.05659755763562174
4454 0.061096884835725146
4568 0.09020437279246155
4700 0.029242316054653522
4747 0.07974265192650451
5088 0.03078418077277692
5241 0.05452568808961791
5250 0.03768847823547347
5329 0.04476587847270999
5386 0.09867849438621366
5459 0.05542390524714922
5644 0.021772291311353876
5828 0.09867849438621366
5898 0.11548438977457391
5903 0.04029198376623014
5983 0.0494033978130431
5995 0.026834347856956865
6013 0.04550255682059356
6047 0.06435999633781575
6239 0.03993547658318853
6240 0.033306497382576766
6266 0.039468445676862536
6282 0.045663034492719634
6397 0.06229462259705064
6413 0.08400000010199567
6491 0.03779583827246137
6844 0.03845057556454278
6859 0.03439700372076826
6934 0.12158160965248416
6984 0.027936653606758264
7030 0.06667519410287803
7057 0.047534339203257246
7108 0.04017254224283563
7158 0.13104953088233873
7254 0.06523777009193461
7318 0.07254357873896072
7401 0.16342056737846383
7614 0.14723504913040128
7634 0.04802942701209868
7721 0.01911243899479288
7935 0.05733114991108811
8075 0.05012193964202602
8132 0.11616024016649464
8235 0.11757544509348326
8255 0.07302505490829653
8275 0.04152125531615712
8312 0.03823028367683361
8332 0.14723504913040128
8568 0.07974265192650451
8641 0.028078173839399104
8692 0.0234569712177155
8694 0.06421494526016124
8736 0.08986017310238838
8738 0.05808853847488421
8803 0.07848014084511318
8847 0.06721928663689804
8865 0.06901221961525861
9080 0.03486685391679411
9176 0.06523777009193461
9183 0.030055026761647403
9305 0.12661564469943684
9312 0.04938543232170814
9349 0.08643917999182407
9355 0.11972447964463623
9389 0.06987647092994202
9391 0.09390815940211975
9501 0.06862785289159946
9566 0.08646024894471248
9573 0.04595598401729465
9803 0.1121136884226296
9912 0.06291734661858309
10016 0.05086329609608784
10030 0.0449113665876626
10036 0.01524509181670756
10309 0.03958433061401749
10385 0.2058555595910434
10461 0.027310216926515293
10554 0.04349573517457784
10607 0.039353133013333916
10667 0.06221270203918674
10740 0.0328543821972351
10771 0.029019572550932883
10920 0.04814594883233307
11182 0.1510466304158261
11192 0.025022299249081205
11330 0.03664118311913352
11363 0.16342056737846383
11425 0.08921057315635908
11560 0.24929060831474398
11610 0.16342056737846383
11643 0.03845057556454278
11663 0.030155165852662844
11676 0.0772824030837877
11769 0.05086329609608784
11778 0.08048263240177508
11833 0.06742850997687386
11834 0.05452568808961791
11878 0.018118639358690406
11932 0.08825734827748682
11934 0.01891985425852944
11939 0.03544344535780803
