324
t_index tf-idf
55 0.04760260710739152
74 0.02625035297166382
91 0.15385173889691894
100 0.048789876099817206
101 0.027178162541299317
102 0.031878041825102
107 0.03646963671061221
195 0.03349393110788483
205 0.0344681736618996
279 0.037281389110476314
319 0.027371954339169825
326 0.028925655450178427
333 0.01826813820140712
376 0.05073380929223702
386 0.09086731541320478
444 0.01851952940514954
466 0.03814729720686957
467 0.031878041825102
473 0.03608203152647924
481 0.022537548968328464
497 0.1529215409648347
535 0.02315758340319527
558 0.05764876586435339
587 0.06233897024995516
627 0.08398699152910541
629 0.029036156622852253
665 0.036869170062253084
669 0.05570650770454894
720 0.06421319323072303
728 0.024494240216059546
760 0.07286793362955421
773 0.0818676245213795
920 0.029260020951640094
935 0.025723910209355907
956 0.0479105733315893
960 0.0462810800023016
1006 0.02881608678796711
1105 0.07286793362955421
1106 0.06233897024995516
1140 0.0818676245213795
1164 0.07286793362955421
1200 0.03931780186917262
1341 0.04935118745238848
1460 0.0818676245213795
1488 0.014335512373295008
1500 0.019925964558353142
1550 0.06458898871179349
1558 0.0333384345257667
1584 0.023299484372113898
1594 0.05807940669041706
1604 0.12337613637810896
1690 0.054868551845903654
1719 0.022537548968328464
1730 0.05073380929223702
1774 0.02233728058522882
1776 0.04144233512292413
1869 0.11907134271107825
1895 0.14187343499715316
1925 0.019074261944141892
1940 0.048074797668330345
1984 0.09086731541320478
2036 0.02797131349182249
2049 0.032587716236648
2099 0.04033666236887939
2103 0.03044118118238625
2124 0.03770712592089838
2128 0.029036156622852253
2148 0.06174846257261853
2172 0.027568682487913745
2218 0.04087773271692729
2225 0.054868551845903654
2231 0.028386830853138312
2317 0.012754677415906818
2337 0.05263728086133252
2348 0.04586886095407837
2377 0.042338125417591986
2398 0.0580760290504728
2399 0.05154140009187174
2467 0.07286793362955421
2479 0.10554905171772189
2512 0.09801949972775215
2533 0.03069087752052902
2567 0.011374035604231858
2591 0.021441490290560965
2714 0.02344295333927356
2754 0.02914760631504428
2833 0.0333384345257667
2896 0.057564501786101875
2955 0.0818676245213795
3042 0.029955748591315223
3082 0.02960322532374095
3197 0.06997068028617376
3254 0.023087210280134333
3270 0.03608203152647924
3310 0.0586037610479294
3311 0.07286793362955421
3348 0.0566022979992168
3358 0.018275005993191595
3369 0.08758373373183397
3387 0.048074797668330345
3400 0.036869170062253084
3458 0.0696419832917765
3459 0.13289502915200296
3475 0.037073643727792455
3503 0.016342938135967364
3508 0.04144233512292413
3509 0.030318110977347337
3511 0.032157274295020556
3514 0.05197129850252319
3517 0.0344681736618996
3518 0.05333927935812987
3582 0.028925655450178427
3663 0.09801949972775215
3712 0.029487812924538406
3714 0.06311663736239305
3722 0.04553345597691333
3788 0.03770712592089838
3789 0.09086731541320478
3947 0.014264172581624813
3980 0.018323543655023186
3987 0.0597335001840623
4065 0.03397191671887262
4082 0.07275725627018145
4089 0.12315624406012977
4123 0.04060437926427883
4154 0.054081413310129806
4227 0.029036156622852253
4279 0.07286793362955421
4296 0.014193222626827234
4316 0.03498415451534007
4317 0.03715743432025383
4436 0.04743912549815815
4438 0.06348034202540295
4439 0.054868551845903654
4646 0.02181785894485443
4688 0.04714698809869485
