295
t_index tf-idf
100 0.026325697908999125
111 0.048729508812147125
185 0.034647702800182666
189 0.1742147006220625
205 0.031489311299443906
221 0.022963242876778877
303 0.030457208244207848
333 0.00985699341941744
387 0.11235763530445679
444 0.016919005697205825
445 0.03709520415312586
464 0.05171052575760405
563 0.04189148905951035
581 0.02141692979499859
615 0.02040681321937294
753 0.03164490325765706
819 0.05834852166652206
906 0.11036512303153806
932 0.06657042720962643
933 0.04850805771393235
936 0.04228130418983811
1000 0.029123027883456706
1069 0.06998282632554333
1084 0.14055532351692476
1123 0.04228130418983811
1155 0.03538867636110605
1268 0.0747923327527308
1285 0.06176092078243896
1314 0.04342533401933025
1340 0.03331780078117445
1341 0.05588303654547336
1389 0.04483289134774683
1399 0.063923564821791
1416 0.030316831430081702
1488 0.022174448207771626
1624 0.03760003363164961
1629 0.06998282632554333
1850 0.01919949719471136
1862 0.063923564821791
2001 0.051095958982804675
2111 0.039866273983243425
2300 0.01136653477016368
2317 0.01165237275444729
2348 0.04190471058031333
2359 0.048729508812147125
2397 0.039866273983243425
2473 0.06998282632554333
2481 0.04561232018980446
2489 0.08301423829583517
2546 0.07436302820828053
2567 0.017593578579669478
2579 0.03813160585445703
2666 0.10368719694422845
2827 0.060837148427961694
2832 0.02758653351168848
2874 0.054571118294570654
3013 0.1372320379613285
3042 0.02736686607919966
3156 0.14055532351692476
3201 0.06504689857007746
3231 0.03760003363164961
3283 0.038679113787312216
3358 0.016695614869636183
3388 0.024917520412740552
3435 0.029905401665257555
3470 0.06998282632554333
3615 0.0747923327527308
3632 0.021549464161001907
3649 0.06176092078243896
3659 0.03296369381791714
3660 0.04392000238495966
3668 0.019420186394997666
3700 0.03164436844013906
3738 0.031035942649373524
3784 0.029249892219546273
3793 0.020286388810882617
3799 0.063923564821791
3803 0.03505676755605596
3852 0.08301423829583517
3857 0.045821939174753974
3886 0.04050760326904276
3889 0.040182604792426795
3948 0.08301423829583517
3957 0.0747923327527308
3996 0.03505676755605596
3999 0.018304842981639317
4064 0.01925428575564656
4082 0.03925784819247789
4188 0.02781034585637242
4215 0.08301423829583517
4239 0.08301423829583517
4244 0.027174381622460327
4264 0.04307237742370011
4267 0.03776754257010566
4296 0.01296659376335063
4318 0.063923564821791
4366 0.063923564821791
4376 0.04940750490412587
4411 0.05834852166652206
4431 0.027923855836014252
4555 0.05589289113473375
4558 0.06998282632554333
4646 0.0199322818476253
4676 0.059711738513485046
