33
t_index tf-idf
116 0.15200653547785706
128 0.2734021979178618
303 0.20887499242864974
333 0.06759908555445532
563 0.16967874393266416
581 0.14687692361383736
628 0.21701651593758406
661 0.10371172486056193
753 0.09094443135035629
1175 0.11854309921777756
1584 0.14597804879096407
1994 0.18347181582393698
2515 0.1595674548442562
3147 0.2734021979178618
4208 0.1298167154843934
5229 0.19308091637689082
5285 0.1112260490884441
5644 0.07584838959425458
6600 0.11064499416246344
6998 0.12693686275445895
7257 0.21809397995133076
7333 0.15595142203322018
8146 0.28996443212110184
8792 0.24946659835716858
9080 0.12146607272464013
9501 0.14120430179412177
9892 0.18620239746467118
10036 0.05310950726214188
10798 0.26722094622124676
10846 0.19550937563278373
11192 0.0871704808119397
11330 0.12764732442125515
11939 0.2090609268131672
