211
t_index tf-idf
24 0.03958274495949407
100 0.03746963060417411
117 0.08530243223979028
201 0.028123347439787536
259 0.06844438956596553
281 0.07928073186992313
303 0.04335005081687737
309 0.0652188268808651
324 0.037612103013042825
325 0.05630352768816555
333 0.014029557870414246
438 0.03205456604353223
444 0.024080990971468666
464 0.07360011138860321
535 0.030111864327303898
627 0.06450029800676764
667 0.07928073186992313
673 0.06844438956596553
690 0.11743194761223545
715 0.07360011138860321
753 0.018874666012958317
933 0.03289888598579142
1087 0.05019546968622909
1229 0.07360011138860321
1276 0.03974430485514314
1329 0.041998699367627
1390 0.08304803772730643
1485 0.059643396024932294
1594 0.031647729965690305
1719 0.029305631981903394
1774 0.029045222496338816
1776 0.05388757328003262
1803 0.069357199988603
1819 0.048751609072591795
1857 0.051446625706330205
1960 0.09960726056032884
2121 0.046917556942877324
2147 0.06450029800676764
2198 0.05351650602967803
2231 0.03691146802536758
2317 0.01658493933496186
2361 0.11815500028086763
2399 0.08306883499120994
2477 0.06675469251925151
2533 0.03990742574013814
2544 0.0724353130005714
2567 0.014789687291865554
2604 0.04438613539016311
2613 0.06870138055356434
2714 0.030482931577658492
2729 0.12902224927063013
2764 0.08892636611514973
2827 0.02939333545320645
2870 0.04023847321464815
2982 0.08105952083979007
3042 0.038951535732353146
3145 0.08790493970914177
3190 0.08530243223979028
3210 0.0724353130005714
3267 0.04903067129819728
3337 0.05315341934210919
3346 0.08822784123716333
3388 0.035465357411026105
3458 0.11259790111353878
3501 0.04847708464576621
3503 0.03598067086972006
3507 0.0730597259658579
3515 0.07928073186992313
3555 0.046188686334760386
3589 0.05465510909785579
3621 0.048751609072591795
3636 0.03910713941687715
3647 0.06441896645163792
3668 0.027640946614221607
3693 0.06596930066564549
3704 0.1144201960830941
3727 0.037612103013042825
3782 0.045039747863591405
3797 0.04666630205331224
3809 0.062265087634549625
3823 0.01566346213582046
3833 0.06251178111925128
3866 0.05765487913741594
3889 0.057192305536981326
3924 0.027404818565690086
4039 0.038343077800169004
4069 0.06675469251925151
4244 0.03867757066916663
4296 0.018455483314691257
4315 0.1540476991934846
4317 0.028536152363461083
4332 0.035465357411026105
4454 0.14588763204557467
4576 0.057792870696166725
4642 0.10804159279235857
4646 0.04803427604300348
4780 0.03819432899423968
4863 0.12865615664641616
4872 0.024080990971468666
5076 0.0947503585784935
5114 0.05244986419871294
5180 0.144717359285727
5201 0.041998699367627
5402 0.0909830527211102
5459 0.0400721380735256
5546 0.0681296574734184
5621 0.04642816382884578
5644 0.015741623758106983
5674 0.05080946026806422
5676 0.0909830527211102
5833 0.038343077800169004
5836 0.044601206836978484
5877 0.08530243223979028
5893 0.05861987779406438
5903 0.02913158012840811
5995 0.019401550425613517
6013 0.03289888598579142
6047 0.02748316153809836
6091 0.046006106401126005
6092 0.09960726056032884
6096 0.0652188268808651
6128 0.05765487913741594
6155 0.12902224927063013
6235 0.06844438956596553
6267 0.042564658963271364
6409 0.06757841101873606
6464 0.03134891012488797
6491 0.027326837455875927
6544 0.05465510909785579
6772 0.024209868545838186
6790 0.05674206871477846
6859 0.024869439933323658
6897 0.0871067092639958
6934 0.14883600082582538
7004 0.1000604065503373
7021 0.027880424108307003
7070 0.040818585084892264
7179 0.09960726056032884
7185 0.0744375927402508
7186 0.06844438956596553
7265 0.12673421237438626
7267 0.036238754322558166
7268 0.04437089495693099
7269 0.022637584524159142
7302 0.11815500028086763
7331 0.023763036559839034
7337 0.06073299214938434
7673 0.05351650602967803
7814 0.04903067129819728
7820 0.05315341934210919
7834 0.11815500028086763
7846 0.08790493970914177
7860 0.027404818565690086
7932 0.05817436287203587
8127 0.12294214647184842
8143 0.040576142075754995
8244 0.03650463194752566
8275 0.06300109216121778
8279 0.08304803772730643
8568 0.05765487913741594
8692 0.028715212748953212
8777 0.025981471782351752
8784 0.05861987779406438
8894 0.08550338057961825
8918 0.10645267942968056
9011 0.029045222496338816
9077 0.011668724755896686
9183 0.028907351070758133
9198 0.10645267942968056
9205 0.09960726056032884
9312 0.044256977560851826
9363 0.05019546968622909
9480 0.1604263024842201
9523 0.08656221277997436
9529 0.04181418517849096
9542 0.07134571687611936
9738 0.11302551942811677
9831 0.03819432899423968
9993 0.09960726056032884
9994 0.07986182146322486
9996 0.11815500028086763
10036 0.011022381434482245
10110 0.018318037126036826
10137 0.030958537120275405
10348 0.0909830527211102
10435 0.128903857194219
10461 0.03343222285546743
10462 0.0613575447082439
10501 0.06757841101873606
10557 0.03910713941687715
10618 0.12709607244048907
10685 0.03533983355949384
10699 0.10645267942968056
10703 0.07032219864525145
10771 0.03552475688141621
10775 0.0681296574734184
10805 0.08340788657357502
10863 0.12264364597989463
10893 0.07485126740870433
11189 0.04931442386422989
11323 0.022315045577922087
11457 0.03974430485514314
11565 0.05388757328003262
11620 0.09960726056032884
11662 0.11815500028086763
11663 0.05202728078187534
11759 0.03610736937731702
11823 0.05426697981445843
11834 0.039422716460304735
11857 0.03460567962157041
11878 0.03126043285273066
