23
t_index tf-idf
952 0.2003414853340052
1433 0.20916099572448216
1518 0.17522035191110708
1925 0.1229736883506547
2046 0.2055209471333277
2349 0.39308611102063756
3281 0.22862040726697153
3641 0.33506419718593494
4336 0.09619588296798362
7339 0.2512534139928494
7608 0.14839431378302073
8388 0.1809956021853573
9021 0.2957211675337568
9077 0.03417029533561381
9183 0.051339347826216075
9211 0.2190203695165297
10222 0.2534858296405733
10309 0.14190207473683042
10331 0.19791024934776325
11563 0.15021412300501905
11631 0.1931277289976782
11785 0.1647432046335386
11972 0.17902591301758336
