32
t_index tf-idf
581 0.11402401461937665
661 0.08051385432604052
1178 0.1866426894322309
1584 0.11332619692669564
1994 0.08412351439607156
2287 0.43535693746416293
2515 0.1238759728640182
2567 0.055322091173792026
3435 0.1592167499878515
3475 0.18032223300677191
4158 0.26687476049957504
4244 0.08544842715775743
4804 0.13172560469501032
5088 0.0832554339424361
6561 0.37258948357352895
6613 0.18671699064130054
6691 0.27998757230896776
6994 0.14628360219330735
6998 0.09854407580394504
7269 0.08467782247760997
7367 0.2001830713151736
8677 0.20157108012500258
8686 0.20299028274066447
9017 0.1025100694404944
9183 0.06557897242259228
9211 0.16523576498834647
9501 0.18560317440964588
10290 0.13506270560814215
11330 0.09909562392660498
11674 0.1693114925510719
11878 0.04900163474833305
11939 0.09585635705104861
