245
t_index tf-idf
39 0.042070214630481974
48 0.04469393548810101
88 0.08666397762704796
101 0.028898967861180434
103 0.034651031421314614
106 0.0870511332883296
201 0.022997723304016362
323 0.1635929747278723
333 0.011472599080613191
341 0.034044081425980526
483 0.033750328028056616
492 0.05834259449934383
496 0.05834259449934383
587 0.06628600793063073
615 0.04984536166975936
629 0.03087460220244502
718 0.13118778705549425
719 0.0870511332883296
726 0.0567164950009688
746 0.14739038089168327
753 0.015434661444591404
1034 0.03683102309450267
1071 0.04376284866171524
1192 0.0516397275601439
1303 0.03942098870585044
1429 0.07440092529222163
1433 0.05840811576383645
1450 0.07440092529222163
1453 0.06788602557242279
1488 0.03198951619207948
1658 0.028396880208117502
1686 0.04129584968839074
1704 0.0567164950009688
1721 0.07440092529222163
1722 0.1259717168895762
1850 0.022346381344880643
1851 0.03738704006945029
1912 0.05030583082146893
1925 0.020281962846526596
2004 0.04877308156968191
2041 0.035781970108800694
2050 0.03629653484255682
2063 0.049211400569660925
2077 0.09242603952697148
2128 0.03087460220244502
2148 0.0656581118260578
2172 0.02931421386499732
2262 0.047936104779471814
2300 0.02776371942351287
2302 0.04469393548810101
2304 0.052744788285325354
2317 0.013562249183030804
2398 0.03647240841646349
2407 0.05148944388617208
2523 0.0567164950009688
2557 0.05111868878695033
2704 0.1019039493355578
2714 0.024927261145536984
2738 0.03612287357357394
2869 0.045692386503235864
2945 0.0516397275601439
3015 0.04437654475483679
3041 0.055970048953826505
3046 0.06351557061416063
3254 0.024548993953364576
3404 0.06975562699321124
3503 0.0173777032656602
3509 0.03223772443831206
3516 0.04080272981014611
3531 0.04676871487913446
3555 0.0377705616437403
3595 0.03719920194947254
3632 0.02508151849165269
3651 0.04406628700486084
3663 0.0496640932188793
3725 0.07440092529222163
3727 0.030757104566875616
3784 0.05764164048115213
3786 0.045692386503235864
3796 0.03942098870585044
3805 0.08145332707431112
3823 0.012808715923798916
3980 0.04088875801471689
3996 0.04080272981014611
4000 0.20913136479990407
4030 0.038366591849809895
4065 0.03612287357357394
4082 0.045692386503235864
4089 0.037577469141644955
4107 0.062314301214987274
4244 0.018680233855534266
4250 0.09602937360213257
4254 0.09662064621799152
4270 0.06351557061416063
4296 0.02555276889098227
4332 0.04910400156459927
4336 0.02686265787240558
4370 0.04317527535566343
4534 0.2430258256647277
4646 0.04868627878924603
4663 0.03528589678336385
4700 0.029273166456670986
4814 0.029050187960392857
4838 0.0405626213434044
4876 0.03819645306614796
4920 0.062314301214987274
5046 0.028695936424945608
5107 0.0516397275601439
5201 0.03434422126502554
5327 0.07736393538100911
5328 0.037577469141644955
5356 0.05526189943289778
5432 0.15470683374421462
5482 0.062314301214987274
5546 0.03290480534537474
5674 0.10841999471239998
5682 0.020558643225640806
5696 0.23056530323775307
5835 0.09662064621799152
5843 0.010739869764700928
5876 0.06362418592975451
5918 0.0656581118260578
5956 0.1326132710878541
6042 0.026553360643912016
6047 0.022474214562331125
6063 0.033042178507127894
6083 0.06791210742900575
6114 0.029209225611156384
6191 0.030816657829342595
6266 0.023335292415712815
6282 0.03346304769267982
6311 0.09029953766104376
6413 0.0496640932188793
6456 0.03419333573205331
6523 0.03612287357357394
6568 0.09662064621799152
6571 0.02547487526639238
6613 0.04081897310457922
6679 0.0870511332883296
6772 0.019797495985705526
6859 0.034433292275717134
7006 0.025004174374253323
7017 0.06791210742900575
7057 0.058979745792461784
7108 0.04021492394324331
7148 0.06628600793063073
7165 0.06461903401626841
7183 0.0642826914972617
7185 0.08579055065427185
7196 0.047936104779471814
7231 0.11223196743832159
7246 0.039866378583754754
7268 0.01520519540570169
7273 0.039641887639999006
7530 0.0496640932188793
7590 0.11968640506827795
7606 0.03548083790004473
7616 0.10976912305338717
7721 0.011300023222916478
7755 0.03172633675872882
7759 0.05111868878695033
7781 0.12243848576910345
7805 0.039866378583754754
7887 0.05111868878695033
7986 0.03160139573545407
7988 0.021187591637213694
8011 0.04604192134612542
8075 0.02963405571035806
8087 0.02286577516939358
8090 0.030525067359555465
8139 0.03942098870585044
8143 0.03318093232679983
8173 0.05526189943289778
8200 0.039866378583754754
8217 0.033321094838769036
8270 0.05526189943289778
8275 0.024548993953364576
8318 0.06018611406354931
8325 0.1332945570126446
8414 0.04469393548810101
8435 0.05923360614854123
8437 0.03942098870585044
8461 0.043957813070389755
8480 0.033042178507127894
8562 0.04032661749653754
8570 0.04376284866171524
8579 0.03135485545455114
8589 0.049211400569660925
8647 0.0703488699573572
8681 0.08655146379354624
8692 0.013868680997317214
8697 0.09662064621799152
8706 0.06949876166317975
8738 0.03434422126502554
8824 0.19503263933899562
8897 0.03434422126502554
9077 0.021261112151231994
9082 0.07748162035866767
9113 0.09662064621799152
9183 0.00846736207673222
9316 0.03419333573205331
9360 0.048080097661072664
9361 0.033750328028056616
9405 0.020502861780675157
9416 0.0870511332883296
9590 0.047936104779471814
9724 0.02293118877115813
9824 0.07262011161562135
9861 0.034044081425980526
9938 0.024623822802391386
10036 0.015261175262712985
10331 0.032641196487271
10332 0.055970048953826505
10519 0.045692386503235864
10539 0.09662064621799152
10549 0.13118778705549425
10557 0.031979662927626475
10612 0.09476553058197347
10634 0.03087460220244502
10667 0.03678258844905796
10686 0.03223772443831206
10715 0.06203211629812286
10784 0.032129305919816706
10829 0.037013885222771346
10922 0.035781970108800694
11150 0.0870511332883296
11192 0.014794164297001451
11327 0.03674990267070191
11704 0.03794368228497915
11745 0.043957813070389755
11759 0.029526616344420616
11763 0.06530659540078831
11769 0.03007237471033708
11785 0.02717097942177294
11815 0.032768785635791414
11825 0.09662064621799152
11854 0.028976331969166807
11863 0.035094458825841696
11878 0.02556305883039341
11896 0.05111868878695033
11897 0.06351557061416063
11902 0.09517517961384099
11934 0.011186159576693775
11944 0.026128530544710343
11989 0.0870511332883296
