70
t_index tf-idf
100 0.08750122714167302
171 0.12497480958378897
201 0.11119786685429169
379 0.0707498380793163
444 0.05623530915077462
651 0.1691550910361819
661 0.08510605600199656
771 0.13148322216368005
1175 0.05745319343929491
1382 0.14598109110093047
1584 0.0707498380793163
1994 0.08892159724815539
2030 0.05608568518066611
2049 0.09895393435731963
2060 0.10517939848002567
2079 0.0928131767151813
2141 0.08989140552770812
2307 0.1598352580854516
2401 0.13148322216368005
2515 0.07733609050444126
2714 0.07118548747111578
2760 0.06203895532163545
3714 0.09132523149550452
3947 0.04331374395964016
4332 0.08282073360331203
4536 0.09132523149550452
4646 0.06625082181789786
4742 0.11939011488202408
4919 0.08717130162804299
5428 0.18929483506057065
5644 0.03676074126771434
5834 0.14053439398073883
5913 0.059030438513240156
6040 0.275922322979851
6042 0.0758291859822572
6084 0.06436405660546049
6482 0.06802973417965115
6544 0.1276337406724165
6772 0.056536271442810634
7214 0.15588938077891987
7255 0.1747969661233202
7269 0.03122267476988694
7526 0.248594393177138
7606 0.059843371825330005
7721 0.0546375161219905
7755 0.09060180076170332
8677 0.2130679220005122
9077 0.016093978473890356
9080 0.058869844120910675
9470 0.275922322979851
9501 0.14362102939765364
9507 0.19393853357171204
9634 0.1392826739662861
9865 0.11014866340602501
10036 0.043581771543836995
10435 0.10218358808055085
10606 0.09357875162061083
10607 0.06644456112080002
10784 0.05419054662874645
10810 0.07414097039112962
10940 0.10170569291047499
11192 0.04224811506812409
11323 0.12435307396096863
11440 0.1984695871218133
11639 0.10466402030715423
11687 0.12164944639975821
11854 0.1025646750081382
11858 0.22126646337442502
11934 0.03194463353785684
11939 0.10132363628125798
