183
t_index tf-idf
23 0.07220341745752049
24 0.04791828850976564
127 0.04605899217122853
146 0.08081224833678319
178 0.07493255427646975
252 0.055069505985735755
303 0.05247893353737442
333 0.0169839762852959
581 0.03690218835142541
627 0.13220620011576828
728 0.03855704752283988
753 0.022849392897332926
866 0.03855704752283988
920 0.04605899217122853
1034 0.054524455914900224
1153 0.10641642631724267
1242 0.07037190924886097
1295 0.08768912388992951
1314 0.044191970197983474
1320 0.10288560697109168
1334 0.14303670445604239
1518 0.07243602358448276
1541 0.07493255427646975
1575 0.09719992883526003
1594 0.03831227613767004
1645 0.08926899233828034
1664 0.07808311151783391
1670 0.06076589687676537
1813 0.07096436135032218
1888 0.06076589687676537
1912 0.05989369784044891
1939 0.1484705928800059
2028 0.08180942982961607
2030 0.029074528978894537
2071 0.08637007485722487
2169 0.08285777071430898
2187 0.11014274462902485
2188 0.04791828850976564
2211 0.03189233477152415
2277 0.0764471853411745
2300 0.041101266501796796
2336 0.09719992883526003
2337 0.08285777071430898
2523 0.08396280557814735
2567 0.017904177776100507
2591 0.033751631110061256
2754 0.045882037244386345
3031 0.14415601452432283
3040 0.128870047056338
3042 0.047154155908878136
3281 0.06940729066153391
3307 0.07096436135032218
3358 0.028767182339368258
3509 0.08080470482340071
3516 0.06040414997521366
3579 0.08081224833678319
3636 0.0801578668545133
3640 0.07895295199824608
3762 0.14413934437480333
3797 0.033365993888575404
3823 0.01896195674287133
3889 0.06923616338544013
3977 0.05018008979840354
4201 0.14303670445604239
4244 0.058035279195777965
4296 0.06581733746107099
4300 0.06979614817844297
4317 0.034545446085415606
4326 0.05771988291386134
4372 0.128870047056338
4407 0.08285777071430898
4498 0.07157450117800769
4755 0.12225101269499354
4756 0.16666613011007173
4876 0.05654583137609314
4936 0.05562949077873859
5088 0.026944391625563245
5166 0.10326586907587852
5211 0.08768912388992951
5241 0.04772456036378217
5291 0.0764471853411745
5393 0.07986146451739863
5497 0.06923616338544013
5605 0.167598250827245
5682 0.03043490899914548
5959 0.05018008979840354
5980 0.0764471853411745
5995 0.02348723141314952
6034 0.14303670445604239
6047 0.03327071088906928
6091 0.055694315338566884
6114 0.04324118637859892
6191 0.026944391625563245
6227 0.08909921167617413
6282 0.0236053714321332
6398 0.10053673225692925
6410 0.028767182339368258
6442 0.04912088043891235
6471 0.09667954573909156
6571 0.03771287346094151
6613 0.06042819646420091
6754 0.07952289814445475
6844 0.03365453750049224
6958 0.03905556409995669
7021 0.033751631110061256
7057 0.04160526020193952
7060 0.02053112355026878
7070 0.023546216061237125
7079 0.06600720608983539
7213 0.04132139221677757
7248 0.0647862945985417
7290 0.05399356460207917
7331 0.028767182339368258
7335 0.07895295199824608
7608 0.036232024497112304
7612 0.06713810070551857
7627 0.05297144330581419
7721 0.016728495878986876
8016 0.04224755238088365
8087 0.014185330919849012
8090 0.045189151690816366
8139 0.058358627597687854
8312 0.05665562225907273
8333 0.06523550315083418
8334 0.14303670445604239
8342 0.04871210348511999
8381 0.051761731304699785
8437 0.058358627597687854
8472 0.055069505985735755
8692 0.02053112355026878
8707 0.054257286536939134
8915 0.06434674719810793
9017 0.05617163082024514
9114 0.11470338965663363
9183 0.021223665912041913
9300 0.03905556409995669
9314 0.07512434620838868
9349 0.14286631757413631
9389 0.061160601025758765
9430 0.07493255427646975
9473 0.12058308371694706
9587 0.0772487848020073
9622 0.023843720096972637
9821 0.07986146451739863
9824 0.10750643728145795
9848 0.06189121776348656
9911 0.06040414997521366
9924 0.11014274462902485
9941 0.08909921167617413
10030 0.03930945763050293
10036 0.03184159695514439
10110 0.0221755461587182
10161 0.09812946297785174
10205 0.05061963719883732
10414 0.07421535204379512
10435 0.08968844988343029
10505 0.057100497138777025
10538 0.12058308371694706
10557 0.0801578668545133
10590 0.04678254264634481
10634 0.04570660126268823
10666 0.08065868464079018
10667 0.08978486454145078
10711 0.12058308371694706
10740 0.03564278134276973
10805 0.04811387054176574
10810 0.038434295403835854
10918 0.08768912388992951
11002 0.037016050297037306
11300 0.07352246649022513
11323 0.045739127917792125
11453 0.0510688457511298
11563 0.06209845852971501
11604 0.09667954573909156
11643 0.0569820852820074
11733 0.0346468763996817
11737 0.11014274462902485
11745 0.08065868464079018
11833 0.09992612723030384
11834 0.04772456036378217
11854 0.025335311855465222
11878 0.015858655398574707
11934 0.03475287831954079
